title:parker new nback 1, start timestamp:1606521675.819949, stop timestamp:1606521732.464127, headset type:EPOCPLUS, headset serial:4A2C14BBFA, headset firmware:634, channels:120, sampling rate:eeg_128;mot_32;pow_8, samples:7267      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1606521714.933006,3.000000,0.000000,4210.641113,4202.820313,4208.077148,4208.461426,4194.358887,4191.153809,4198.717773,4220.256348,4207.563965,4202.948730,4208.846191,4213.589844,4208.717773,4207.692383,3581.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521714.940702,4.000000,0.000000,4202.179688,4197.051270,4200.000000,4205.256348,4190.000000,4187.948730,4202.051270,4215.641113,4200.000000,4201.282227,4206.538574,4204.358887,4203.205078,4200.897461,3609.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,1.000000,0.000000,0.673649,-0.391052,-0.618958,-0.100830,0.936049,-0.405768,-0.082033,-36.337833,-122.023346,10.467689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521714.948598,5.000000,0.000000,4200.769043,4201.025879,4200.512695,4204.743652,4199.102539,4201.282227,4207.820313,4216.794922,4205.256348,4203.589844,4214.743652,4206.153809,4204.487305,4199.102539,3512.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521714.956493,6.000000,0.000000,4200.897461,4203.589844,4204.615234,4204.743652,4201.538574,4205.256348,4205.384766,4218.461426,4205.256348,4196.153809,4215.384766,4209.615234,4204.358887,4204.487305,3482.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,4.649616,0.620509,0.474216,0.211072,0.106190,3.937598,0.839522,0.605752,0.221452,0.118502,10.010201,1.135510,0.403116,0.212461,0.102901,1.211221,0.658914,0.652996,0.275237,0.123414,0.930370,0.262916,0.303358,0.131630,0.086848,0.881898,0.306484,0.251871,0.373204,0.266410,0.559229,0.529715,0.532942,0.159262,0.086966,1.624002,0.817412,0.797437,0.323000,0.148945,0.729099,0.589200,0.539065,0.385678,0.244728,1.009018,0.521022,0.904662,0.780332,0.297587,3.121162,0.441990,0.466376,0.420583,0.153726,7.865871,0.827330,0.256955,0.192096,0.109914,3.593155,0.434997,0.449925,0.416639,0.163785,3.999359,0.705346,0.760532,0.302233,0.108951
1606521714.964289,7.000000,0.000000,4200.000000,4201.410156,4200.256348,4197.563965,4192.436035,4191.538574,4197.820313,4212.948730,4198.461426,4193.461426,4206.922852,4201.794922,4201.666504,4201.538574,3347.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521714.971985,8.000000,0.000000,4196.666504,4198.461426,4189.743652,4187.563965,4190.384766,4191.282227,4197.948730,4212.179688,4199.615234,4200.641113,4203.333496,4196.922852,4199.487305,4189.871582,3230.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,2.000000,0.000000,0.673727,-0.390869,-0.619019,-0.100647,0.941909,-0.404303,-0.077150,-37.384605,-122.621498,8.374151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521714.979681,9.000000,0.000000,4188.077148,4194.102539,4185.000000,4182.820313,4191.538574,4200.897461,4199.743652,4214.487305,4200.256348,4192.179688,4198.974121,4197.948730,4192.820313,4183.205078,3566.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521714.987377,10.000000,0.000000,4181.794922,4193.205078,4185.128418,4184.358887,4187.051270,4200.128418,4197.307617,4211.025879,4199.487305,4179.871582,4196.153809,4191.282227,4187.563965,4183.333496,3597.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521714.995173,11.000000,0.000000,4184.102539,4199.230957,4185.384766,4189.230957,4186.025879,4197.948730,4198.589844,4211.538574,4204.358887,4195.641113,4201.282227,4187.436035,4190.000000,4182.436035,3558.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521715.002869,12.000000,0.000000,4182.563965,4198.333496,4185.512695,4189.487305,4188.205078,4194.871582,4198.077148,4212.563965,4205.897461,4207.948730,4199.102539,4189.871582,4191.410156,4177.307617,3531.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,3.000000,0.000000,0.673653,-0.390930,-0.619080,-0.100525,0.937026,-0.414557,-0.078614,-36.337833,-122.771042,8.224613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521715.010565,13.000000,0.000000,4173.974121,4189.871582,4182.692383,4181.922852,4188.077148,4187.692383,4188.077148,4209.102539,4200.128418,4187.179688,4188.846191,4185.769043,4186.666504,4173.205078,3236.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521715.018261,14.000000,0.000000,4171.153809,4188.846191,4177.948730,4177.948730,4185.256348,4189.230957,4183.077148,4208.205078,4198.461426,4176.666504,4185.256348,4180.897461,4183.717773,4168.974121,3597.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521715.026056,15.000000,0.000000,4175.128418,4196.025879,4180.641113,4182.948730,4186.922852,4197.307617,4192.051270,4213.333496,4203.205078,4194.743652,4189.230957,4182.563965,4188.717773,4171.410156,3558.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521715.033952,16.000000,0.000000,4182.563965,4201.666504,4187.436035,4186.922852,4194.743652,4197.692383,4201.282227,4214.230957,4203.717773,4202.948730,4189.615234,4187.692383,4191.922852,4178.461426,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,4.000000,0.000000,0.673664,-0.391235,-0.618835,-0.100769,0.939956,-0.416999,-0.070314,-38.730450,-124.266426,7.775998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521715.041848,17.000000,0.000000,4181.794922,4199.230957,4181.410156,4185.641113,4199.230957,4201.410156,4199.358887,4206.538574,4197.051270,4186.410156,4181.666504,4182.051270,4185.769043,4174.102539,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521715.049743,18.000000,0.000000,4176.538574,4196.153809,4173.333496,4182.692383,4199.230957,4207.692383,4196.794922,4200.897461,4195.641113,4176.922852,4180.256348,4171.922852,4180.000000,4165.897461,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521715.057539,19.000000,0.000000,4180.769043,4197.436035,4180.641113,4184.743652,4200.897461,4204.615234,4199.487305,4202.179688,4200.128418,4186.666504,4188.974121,4176.666504,4184.358887,4169.230957,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521715.065235,20.000000,0.000000,4187.820313,4199.871582,4187.820313,4193.077148,4203.717773,4201.153809,4200.512695,4205.384766,4201.025879,4188.461426,4195.000000,4186.410156,4191.153809,4172.820313,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,5.000000,0.000000,0.673535,-0.391846,-0.618530,-0.101135,0.940444,-0.408698,-0.079103,-36.038757,-122.621498,8.673228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521715.072931,21.000000,0.000000,4186.153809,4202.051270,4185.256348,4199.230957,4208.333496,4203.717773,4198.205078,4204.358887,4201.666504,4186.666504,4197.051270,4185.000000,4195.512695,4173.589844,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521715.080627,22.000000,0.000000,4187.820313,4203.461426,4190.128418,4200.769043,4211.666504,4203.589844,4198.974121,4203.717773,4203.461426,4199.230957,4201.538574,4185.512695,4200.128418,4181.922852,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,4.025736,0.559781,0.529128,0.210254,0.106146,4.324978,0.756736,0.556643,0.247056,0.131894,8.590876,0.964196,0.400262,0.218267,0.086564,1.176597,0.681090,0.679919,0.288498,0.104646,0.903503,0.221920,0.289599,0.130652,0.084355,0.861794,0.228396,0.289925,0.369869,0.281656,0.730282,0.469178,0.565143,0.145322,0.084177,1.621074,0.777877,0.798088,0.352163,0.139346,0.744693,0.509123,0.553274,0.348454,0.266325,0.796268,0.395314,0.861850,0.697623,0.313055,2.612429,0.392434,0.392715,0.430431,0.165516,6.345891,0.775050,0.238677,0.211728,0.099651,3.257936,0.375122,0.401349,0.393024,0.177522,3.389814,0.655775,0.772441,0.290794,0.102507
1606521715.088422,23.000000,0.000000,4194.358887,4204.102539,4198.589844,4201.794922,4206.410156,4197.307617,4197.692383,4202.436035,4204.487305,4206.410156,4204.358887,4194.230957,4202.179688,4188.205078,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521715.096118,24.000000,0.000000,4192.563965,4206.282227,4199.230957,4200.256348,4201.153809,4190.000000,4191.025879,4191.666504,4197.179688,4196.025879,4201.922852,4198.589844,4201.794922,4185.512695,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,6.000000,0.000000,0.673562,-0.392090,-0.618286,-0.101501,0.925795,-0.399420,-0.083497,-38.580910,-122.172882,9.570458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521715.104014,25.000000,0.000000,4193.077148,4205.512695,4196.282227,4197.179688,4204.487305,4185.769043,4186.282227,4186.282227,4187.436035,4190.000000,4200.897461,4199.102539,4201.922852,4186.794922,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521715.111909,26.000000,0.000000,4198.333496,4200.641113,4192.179688,4198.205078,4203.974121,4186.153809,4188.205078,4189.871582,4189.871582,4188.333496,4201.153809,4200.256348,4200.128418,4188.461426,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521715.119905,27.000000,0.000000,4199.615234,4206.922852,4191.153809,4201.410156,4198.589844,4186.410156,4187.948730,4192.948730,4197.948730,4185.897461,4200.512695,4199.615234,4199.871582,4186.282227,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521715.127801,28.000000,0.000000,4200.641113,4214.230957,4197.563965,4201.794922,4198.461426,4184.615234,4183.205078,4196.282227,4197.563965,4195.641113,4202.948730,4199.743652,4203.077148,4190.384766,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,7.000000,0.000000,0.673526,-0.392151,-0.618286,-0.101501,0.932143,-0.417487,-0.082033,-36.786449,-123.070114,8.972305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521715.135497,29.000000,0.000000,4203.589844,4203.205078,4203.461426,4205.000000,4200.512695,4189.102539,4189.487305,4201.538574,4198.461426,4204.743652,4208.717773,4202.820313,4199.871582,4198.846191,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521715.143193,30.000000,0.000000,4205.256348,4197.179688,4203.846191,4209.615234,4201.922852,4200.256348,4201.410156,4203.461426,4205.769043,4200.641113,4212.820313,4205.512695,4197.948730,4201.538574,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521715.150789,31.000000,0.000000,4205.000000,4212.563965,4202.307617,4208.461426,4205.769043,4207.436035,4201.666504,4200.128418,4203.589844,4199.871582,4213.717773,4205.512695,4210.000000,4202.179688,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521715.158485,32.000000,0.000000,4205.128418,4217.692383,4199.743652,4202.563965,4206.794922,4205.384766,4198.846191,4202.051270,4197.692383,4201.794922,4212.179688,4205.512695,4216.410156,4201.538574,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,8.000000,0.000000,0.673453,-0.392517,-0.618103,-0.101685,0.927260,-0.405768,-0.065431,-36.786449,-122.322426,7.775998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521715.166180,33.000000,0.000000,4202.692383,4204.358887,4198.589844,4198.974121,4202.820313,4197.692383,4202.820313,4212.179688,4201.410156,4199.230957,4206.666504,4203.717773,4206.538574,4198.077148,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521715.173876,34.000000,0.000000,4200.512695,4203.846191,4200.256348,4198.717773,4199.358887,4189.487305,4201.025879,4213.077148,4205.769043,4205.641113,4201.153809,4201.282227,4202.307617,4198.589844,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521715.181672,35.000000,0.000000,4202.820313,4215.512695,4203.589844,4201.538574,4200.000000,4184.487305,4198.077148,4205.641113,4205.384766,4211.794922,4202.820313,4201.153809,4209.102539,4200.512695,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521715.189368,36.000000,0.000000,4199.487305,4214.358887,4200.512695,4202.436035,4200.897461,4184.102539,4197.563965,4198.974121,4196.794922,4196.410156,4200.000000,4197.563965,4201.410156,4193.461426,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,9.000000,0.000000,0.673442,-0.392761,-0.617920,-0.101929,0.945815,-0.409186,-0.087892,-37.534142,-123.070114,8.224613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521715.197063,37.000000,0.000000,4188.333496,4201.922852,4188.846191,4197.051270,4196.153809,4183.461426,4190.128418,4190.384766,4186.794922,4182.051270,4188.333496,4193.717773,4185.512695,4183.205078,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521715.204759,38.000000,0.000000,4189.615234,4199.487305,4189.487305,4197.051270,4193.846191,4183.333496,4185.384766,4188.333496,4185.384766,4183.846191,4188.333496,4197.948730,4189.487305,4183.589844,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,3.523160,0.489211,0.575052,0.208714,0.109585,4.946080,0.704401,0.512677,0.264246,0.149929,6.971808,0.799932,0.407169,0.236653,0.075392,1.330684,0.658695,0.684794,0.302213,0.088854,0.900710,0.200288,0.274899,0.131752,0.082662,0.821781,0.173730,0.346525,0.351620,0.280630,0.909786,0.396833,0.597481,0.133353,0.087851,1.527266,0.680852,0.774474,0.373396,0.131428,0.721349,0.412250,0.534193,0.305567,0.280911,0.655387,0.295789,0.768364,0.592439,0.323613,2.325365,0.341518,0.329987,0.420365,0.180867,4.960734,0.741160,0.274108,0.234862,0.098790,3.189168,0.370284,0.364945,0.356031,0.188264,3.144713,0.607989,0.800825,0.273305,0.105384
1606521715.212555,39.000000,0.000000,4201.153809,4206.922852,4202.436035,4203.717773,4198.974121,4186.025879,4186.153809,4196.922852,4189.102539,4186.922852,4200.897461,4202.179688,4201.922852,4193.974121,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521715.220251,40.000000,0.000000,4204.230957,4213.461426,4206.025879,4205.256348,4201.794922,4185.512695,4190.769043,4200.641113,4194.102539,4192.179688,4210.384766,4207.563965,4206.153809,4202.563965,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,10.000000,0.000000,0.673433,-0.392456,-0.618164,-0.101685,0.925307,-0.415045,-0.084474,-35.141529,-123.518730,10.019073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521715.227947,41.000000,0.000000,4203.333496,4215.512695,4201.922852,4204.871582,4199.230957,4184.871582,4194.871582,4198.974121,4202.692383,4202.179688,4212.179688,4215.000000,4208.333496,4203.333496,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521715.235843,42.000000,0.000000,4202.692383,4215.128418,4201.025879,4204.102539,4200.384766,4193.333496,4191.794922,4199.487305,4198.846191,4202.179688,4207.051270,4207.820313,4209.358887,4200.000000,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
